--- StartTestVectorGpuSum Report ---
VectorGpu._size = 1000000
blocksNum; threadsNum; Status; Result; Time_mks
10; 14; 1; 64000; 42023
10; 15; 1; 64000; 41535
10; 16; 1; 64000; 40192
10; 17; 1; 64000; 44469
10; 18; 1; 64000; 44949
10; 19; 1; 64000; 45429
10; 20; 1; 64000; 46369
11; 1; 1; 64000; 275146
11; 2; 1; 64000; 141627
11; 3; 1; 64000; 98906
11; 4; 1; 64000; 77863
11; 5; 1; 64000; 65440
11; 6; 1; 64000; 56274
11; 7; 1; 64000; 50262
11; 8; 1; 64000; 46444
11; 9; 1; 64000; 43358
11; 10; 1; 64000; 42593
11; 11; 1; 64000; 41682
11; 12; 1; 64000; 39947
11; 13; 1; 64000; 39296
11; 14; 1; 64000; 39092
11; 15; 1; 64000; 40776
11; 16; 1; 64000; 39166
11; 17; 1; 64000; 42811
11; 18; 1; 64000; 43623
11; 19; 1; 64000; 44099
11; 20; 1; 64000; 44502
12; 1; 1; 64000; 252226
12; 2; 1; 64000; 130565
12; 3; 1; 64000; 91138
12; 4; 1; 64000; 72471
12; 5; 1; 64000; 61106
12; 6; 1; 64000; 52458
12; 7; 1; 64000; 47535
12; 8; 1; 64000; 44649
12; 9; 1; 64000; 40449
12; 10; 1; 64000; 40695
12; 11; 1; 64000; 38861
12; 12; 1; 64000; 38326
12; 13; 1; 64000; 38123
12; 14; 1; 64000; 38733
12; 15; 1; 64000; 39594
12; 16; 1; 64000; 39177
12; 17; 1; 64000; 42106
12; 18; 1; 64000; 42573
12; 19; 1; 64000; 43166
12; 20; 1; 64000; 43938
13; 1; 1; 64000; 233007
13; 2; 1; 64000; 122000
13; 3; 1; 64000; 85813
13; 4; 1; 64000; 69179
13; 5; 1; 64000; 57919
13; 6; 1; 64000; 49162
13; 7; 1; 64000; 44963
13; 8; 1; 64000; 42144
13; 9; 1; 64000; 39770
13; 10; 1; 64000; 42131
13; 11; 1; 64000; 40117
13; 12; 1; 64000; 40611
13; 13; 1; 64000; 42411
13; 14; 1; 64000; 41959
13; 15; 1; 64000; 43483
13; 16; 1; 64000; 42980
13; 17; 1; 64000; 46671
13; 18; 1; 64000; 47503
13; 19; 1; 64000; 48251
13; 20; 1; 64000; 48261
14; 1; 1; 64000; 216936
14; 2; 1; 64000; 114817
14; 3; 1; 64000; 81068
14; 4; 1; 64000; 64999
14; 5; 1; 64000; 54817
14; 6; 1; 64000; 47231
14; 7; 1; 64000; 44766
14; 8; 1; 64000; 39857
14; 9; 1; 64000; 37665
14; 10; 1; 64000; 40240
14; 11; 1; 64000; 38461
14; 12; 1; 64000; 39212
14; 13; 1; 64000; 40179
14; 14; 1; 64000; 41468
14; 15; 1; 64000; 42894
14; 16; 1; 64000; 41980
14; 17; 1; 64000; 44685
14; 18; 1; 64000; 45172
14; 19; 1; 64000; 45949
14; 20; 1; 64000; 45982
15; 1; 1; 64000; 204015
15; 2; 1; 64000; 108107
15; 3; 1; 64000; 76805
15; 4; 1; 64000; 60898
15; 5; 1; 64000; 52623
15; 6; 1; 64000; 46887
15; 7; 1; 64000; 43218
15; 8; 1; 64000; 40133
15; 9; 1; 64000; 38720
15; 10; 1; 64000; 38950
15; 11; 1; 64000; 39892
15; 12; 1; 64000; 39909
15; 13; 1; 64000; 40411
15; 14; 1; 64000; 41053
15; 15; 1; 64000; 40445
15; 16; 1; 64000; 41239
15; 17; 1; 64000; 41138
15; 18; 1; 64000; 43331
15; 19; 1; 64000; 43514
15; 20; 1; 64000; 44251
16; 1; 1; 64000; 196580
16; 2; 1; 64000; 104883
16; 3; 1; 64000; 74554
16; 4; 1; 64000; 57325
16; 5; 1; 64000; 48559
16; 6; 1; 64000; 44629
16; 7; 1; 64000; 40543
16; 8; 1; 64000; 39076
16; 9; 1; 64000; 39479
16; 10; 1; 64000; 40927
16; 11; 1; 64000; 41351
16; 12; 1; 64000; 42955
16; 13; 1; 64000; 43284
16; 14; 1; 64000; 44207
16; 15; 1; 64000; 44586
16; 16; 1; 64000; 44296
16; 17; 1; 64000; 46089
16; 18; 1; 64000; 46486
16; 19; 1; 64000; 47117
16; 20; 1; 64000; 48975
17; 1; 1; 64000; 192474
17; 2; 1; 64000; 100357
17; 3; 1; 64000; 70760
17; 4; 1; 64000; 54960
17; 5; 1; 64000; 48956
17; 6; 1; 64000; 43182
17; 7; 1; 64000; 41403
17; 8; 1; 64000; 38428
17; 9; 1; 64000; 38921
17; 10; 1; 64000; 40720
17; 11; 1; 64000; 41749
17; 12; 1; 64000; 42468
17; 13; 1; 64000; 42564
17; 14; 1; 64000; 43215
17; 15; 1; 64000; 43325
17; 16; 1; 64000; 43883
17; 17; 1; 64000; 44332
17; 18; 1; 64000; 45336
17; 19; 1; 64000; 46215
17; 20; 1; 64000; 47161
18; 1; 1; 64000; 183241
18; 2; 1; 64000; 96240
18; 3; 1; 64000; 67690
18; 4; 1; 64000; 52586
18; 5; 1; 64000; 47030
18; 6; 1; 64000; 39826
18; 7; 1; 64000; 37250
18; 8; 1; 64000; 37244
18; 9; 1; 64000; 39396
18; 10; 1; 64000; 40007
18; 11; 1; 64000; 39036
18; 12; 1; 64000; 39353
18; 13; 1; 64000; 40468
18; 14; 1; 64000; 41238
18; 15; 1; 64000; 42668
18; 16; 1; 64000; 42188
18; 17; 1; 64000; 43503
18; 18; 1; 64000; 44696
18; 19; 1; 64000; 45526
18; 20; 1; 64000; 46133
19; 1; 1; 64000; 171344
19; 2; 1; 64000; 90746
19; 3; 1; 64000; 64934
19; 4; 1; 64000; 51760
19; 5; 1; 64000; 43154
19; 6; 1; 64000; 40984
19; 7; 1; 64000; 39286
19; 8; 1; 64000; 36427
19; 9; 1; 64000; 39644
19; 10; 1; 64000; 39381
19; 11; 1; 64000; 38418
19; 12; 1; 64000; 40751
19; 13; 1; 64000; 41814
19; 14; 1; 64000; 41276
19; 15; 1; 64000; 41857
19; 16; 1; 64000; 41777
19; 17; 1; 64000; 42920
19; 18; 1; 64000; 44041
19; 19; 1; 64000; 44515
19; 20; 1; 64000; 45311
20; 1; 1; 64000; 161955
20; 2; 1; 64000; 87010
20; 3; 1; 64000; 61205
20; 4; 1; 64000; 47926
20; 5; 1; 64000; 42082
20; 6; 1; 64000; 39640
20; 7; 1; 64000; 37974
20; 8; 1; 64000; 35452
20; 9; 1; 64000; 38525
20; 10; 1; 64000; 37967
20; 11; 1; 64000; 39774
20; 12; 1; 64000; 39885
20; 13; 1; 64000; 40797
20; 14; 1; 64000; 41060
20; 15; 1; 64000; 41542
20; 16; 1; 64000; 40104
20; 17; 1; 64000; 42656
20; 18; 1; 64000; 43198
20; 19; 1; 64000; 43808
20; 20; 1; 64000; 44676
